"id","chembl_id"
4146,"CHEMBL1981478"
4147,"CHEMBL508658"
4148,"CHEMBL1793863"
4149,"CHEMBL449350"
4151,"CHEMBL1765431"
4161,"CHEMBL226241"
4162,"CHEMBL332557"
4172,"CHEMBL225634"
4176,"CHEMBL1981478"
4186,"CHEMBL483426"
4190,"CHEMBL251767"
4212,"CHEMBL459419"
4213,"CHEMBL484649"
4213,"CHEMBL519681"
4222,"CHEMBL479882"
4223,"CHEMBL481841"
4228,"CHEMBL464142"
4230,"CHEMBL519630"
4231,"CHEMBL480856"
4232,"CHEMBL459406"
4237,"CHEMBL481435"
4242,"CHEMBL1965580"
4277,"CHEMBL517605"
4278,"CHEMBL483215"
4281,"CHEMBL483215"
4285,"CHEMBL3185164"
4286,"CHEMBL453856"
4286,"CHEMBL9416"
4299,"CHEMBL516873"
4302,"CHEMBL1882112"
4303,"CHEMBL464698"
4307,"CHEMBL517799"
4311,"CHEMBL1385632"
4313,"CHEMBL3184929"
4361,"CHEMBL405877"
4377,"CHEMBL3581588"
4379,"CHEMBL482802"
4382,"CHEMBL3581587"
4384,"CHEMBL519681"
4385,"CHEMBL484649"
4387,"CHEMBL197069"
4389,"CHEMBL198546"
4393,"CHEMBL416547"
4394,"CHEMBL3187314"
4397,"CHEMBL3183920"
4400,"CHEMBL1967970"
4401,"CHEMBL479334"
4402,"CHEMBL1801892"
4402,"CHEMBL3588948"
4404,"CHEMBL434750"
4406,"CHEMBL1801891"
4407,"CHEMBL2012310"
4408,"CHEMBL491545"
4408,"CHEMBL491546"
4409,"CHEMBL3185842"
4410,"CHEMBL463973"
4415,"CHEMBL479518"
4416,"CHEMBL404770"
4417,"CHEMBL479520"
4422,"CHEMBL485421"
4422,"CHEMBL520535"
4424,"CHEMBL443470"
4427,"CHEMBL464962"
4432,"CHEMBL1076860"
4433,"CHEMBL391001"
4439,"CHEMBL1088458"
4443,"CHEMBL445876"
4443,"CHEMBL450265"
4449,"CHEMBL252366"
4449,"CHEMBL524098"
4450,"CHEMBL108778"
4455,"CHEMBL2087151"
4461,"CHEMBL43068"
4473,"CHEMBL308183"
4475,"CHEMBL306040"
4478,"CHEMBL2287509"
4478,"CHEMBL507795"
4481,"CHEMBL489130"
4481,"CHEMBL501913"
4482,"CHEMBL516572"
4487,"CHEMBL452687"
4492,"CHEMBL1444078"
4492,"CHEMBL3277898"
4493,"CHEMBL3277900"
4496,"CHEMBL2288022"
4497,"CHEMBL497044"
4500,"CHEMBL2286985"
4500,"CHEMBL467614"
4502,"CHEMBL3358843"
4514,"CHEMBL516515"
4518,"CHEMBL242491"
4520,"CHEMBL517846"
4534,"CHEMBL3797576"
4535,"CHEMBL3797576"
4549,"CHEMBL1997332"
4562,"CHEMBL1989576"
4562,"CHEMBL454694"
4563,"CHEMBL503653"
4565,"CHEMBL1973579"
4574,"CHEMBL388964"
4575,"CHEMBL227074"
4589,"CHEMBL235195"
4591,"CHEMBL1357151"
4591,"CHEMBL71893"
4595,"CHEMBL508942"
4599,"CHEMBL2386511"
4599,"CHEMBL456292"
4603,"CHEMBL2251642"
4622,"CHEMBL465432"
4647,"CHEMBL328673"
4648,"CHEMBL453303"
4650,"CHEMBL3814422"
4653,"CHEMBL485479"
4656,"CHEMBL45830"
4657,"CHEMBL449895"
4658,"CHEMBL1164357"
4658,"CHEMBL1164941"
4661,"CHEMBL1573073"
4662,"CHEMBL1980398"
4664,"CHEMBL508228"
4676,"CHEMBL484022"
4678,"CHEMBL467417"
4680,"CHEMBL511777"
4682,"CHEMBL469280"
4683,"CHEMBL467405"
4685,"CHEMBL460714"
4686,"CHEMBL468043"
4687,"CHEMBL506046"
4688,"CHEMBL499320"
4689,"CHEMBL462905"
4690,"CHEMBL520367"
4694,"CHEMBL445475"
4696,"CHEMBL3120653"
4698,"CHEMBL3188459"
4698,"CHEMBL455041"
4701,"CHEMBL1087671"
4709,"CHEMBL444254"
4711,"CHEMBL304564"
4711,"CHEMBL71393"
4713,"CHEMBL1814554"
4714,"CHEMBL1814552"
4716,"CHEMBL509233"
4717,"CHEMBL462895"
4719,"CHEMBL2228955"
4719,"CHEMBL2228956"
4719,"CHEMBL486795"
4721,"CHEMBL465221"
4724,"CHEMBL445759"
4726,"CHEMBL2229207"
4726,"CHEMBL2252746"
4728,"CHEMBL3765325"
4730,"CHEMBL105432"
4737,"CHEMBL1814555"
4738,"CHEMBL3120655"
4746,"CHEMBL1719455"
4746,"CHEMBL2268548"
4746,"CHEMBL2272092"
4746,"CHEMBL276311"
4747,"CHEMBL1907990"
4747,"CHEMBL1907991"
4747,"CHEMBL2106989"
4747,"CHEMBL256087"
4747,"CHEMBL470670"
4748,"CHEMBL2236867"
4748,"CHEMBL254585"
4754,"CHEMBL463632"
4789,"CHEMBL2205117"
4790,"CHEMBL478383"
4792,"CHEMBL481462"
4794,"CHEMBL2087206"
4796,"CHEMBL256169"
4797,"CHEMBL1972911"
4798,"CHEMBL602575"
4801,"CHEMBL386632"
4802,"CHEMBL375099"
4803,"CHEMBL558012"
4804,"CHEMBL249052"
4804,"CHEMBL373872"
4810,"CHEMBL554100"
4811,"CHEMBL553388"
4813,"CHEMBL3357563"
4817,"CHEMBL1404017"
4821,"CHEMBL3814665"
4822,"CHEMBL480268"
4823,"CHEMBL521269"
4842,"CHEMBL395857"
4842,"CHEMBL463439"
4843,"CHEMBL1946217"
4844,"CHEMBL339263"
4845,"CHEMBL1302867"
4845,"CHEMBL3039391"
4849,"CHEMBL454246"
4850,"CHEMBL505537"
4851,"CHEMBL152423"
4851,"CHEMBL1703795"
4852,"CHEMBL464951"
4857,"CHEMBL485662"
4857,"CHEMBL520163"
4858,"CHEMBL484425"
4858,"CHEMBL490361"
4859,"CHEMBL563350"
4860,"CHEMBL504344"
4860,"CHEMBL510787"
4863,"CHEMBL550227"
4867,"CHEMBL2373418"
4869,"CHEMBL2252905"
4883,"CHEMBL3184059"
4887,"CHEMBL402061"
4907,"CHEMBL1923135"
4908,"CHEMBL1812333"
4915,"CHEMBL511810"
4916,"CHEMBL194485"
4919,"CHEMBL195013"
4920,"CHEMBL198873"
4921,"CHEMBL484029"
4928,"CHEMBL1797261"
4932,"CHEMBL285323"
4937,"CHEMBL3221603"
4939,"CHEMBL428282"
4944,"CHEMBL568737"
4945,"CHEMBL1232258"
4945,"CHEMBL291962"
4946,"CHEMBL396609"
4949,"CHEMBL260070"
4949,"CHEMBL509920"
4951,"CHEMBL493"
4955,"CHEMBL190207"
4958,"CHEMBL371363"
4961,"CHEMBL504882"
4963,"CHEMBL460767"
4968,"CHEMBL18360"
4976,"CHEMBL469753"
4977,"CHEMBL45354"
4981,"CHEMBL1881624"
4981,"CHEMBL549789"
4982,"CHEMBL486480"
4994,"CHEMBL225763"
4996,"CHEMBL225858"
4997,"CHEMBL1236645"
4999,"CHEMBL1797131"
5001,"CHEMBL3138639"
5005,"CHEMBL1867358"
5005,"CHEMBL3184306"
5006,"CHEMBL63243"
5007,"CHEMBL1289436"
5010,"CHEMBL1642209"
5014,"CHEMBL453797"
5015,"CHEMBL1223852"
5015,"CHEMBL1254448"
5017,"CHEMBL520156"
5018,"CHEMBL390773"
5024,"CHEMBL47"
5024,"CHEMBL49563"
5026,"CHEMBL2151591"
5026,"CHEMBL420898"
5027,"CHEMBL1451395"
5027,"CHEMBL1734310"
5029,"CHEMBL3181881"
5030,"CHEMBL2105833"
5040,"CHEMBL495851"
5042,"CHEMBL1865303"
5046,"CHEMBL3183266"
5050,"CHEMBL3184158"
5051,"CHEMBL3186540"
5057,"CHEMBL2260955"
5064,"CHEMBL228692"
5064,"CHEMBL389496"
5071,"CHEMBL112570"
5072,"CHEMBL456936"
5085,"CHEMBL442800"
5090,"CHEMBL1644111"
5095,"CHEMBL497207"
5100,"CHEMBL42003"
5104,"CHEMBL372396"
5105,"CHEMBL3189076"
5106,"CHEMBL2260711"
5107,"CHEMBL42013"
5123,"CHEMBL3793486"
5138,"CHEMBL3593941"
5140,"CHEMBL255152"
5141,"CHEMBL257943"
5142,"CHEMBL404184"
5144,"CHEMBL253973"
5146,"CHEMBL258114"
5147,"CHEMBL270619"
5148,"CHEMBL3338738"
5159,"CHEMBL269630"
5160,"CHEMBL2286136"
5163,"CHEMBL2260714"
5164,"CHEMBL1370662"
5165,"CHEMBL46999"
5170,"CHEMBL1800366"
5170,"CHEMBL1800367"
5174,"CHEMBL1361596"
5174,"CHEMBL1403281"
5183,"CHEMBL1957402"
5186,"CHEMBL1957401"
5190,"CHEMBL3787695"
5195,"CHEMBL452942"
5233,"CHEMBL3707449"
5235,"CHEMBL2208211"
5236,"CHEMBL24"
5236,"CHEMBL343633"
5237,"CHEMBL27"
5237,"CHEMBL275742"
5237,"CHEMBL452861"
5239,"CHEMBL434"
5241,"CHEMBL582"
5243,"CHEMBL1608674"
5244,"CHEMBL3326714"
5245,"CHEMBL3184082"
5246,"CHEMBL3187409"
5255,"CHEMBL1897156"
5298,"CHEMBL1232562"
5321,"CHEMBL1365846"
5321,"CHEMBL1536"
5333,"CHEMBL113942"
5335,"CHEMBL116790"
5336,"CHEMBL3120653"
5362,"CHEMBL1719455"
5373,"CHEMBL1165504"
5374,"CHEMBL486795"
5391,"CHEMBL2269081"
5421,"CHEMBL504100"
5428,"CHEMBL1814553"
5436,"CHEMBL2087207"
5445,"CHEMBL1385840"
5449,"CHEMBL502053"
5454,"CHEMBL503815"
5456,"CHEMBL502087"
5457,"CHEMBL454463"
5473,"CHEMBL456315"
5482,"CHEMBL446315"
5517,"CHEMBL497044"
5554,"CHEMBL410507"
5622,"CHEMBL256087"
5623,"CHEMBL3039111"
5633,"CHEMBL518139"
5660,"CHEMBL1836650"
5661,"CHEMBL518765"
5674,"CHEMBL1765574"
5675,"CHEMBL465652"
5676,"CHEMBL519090"
5697,"CHEMBL471483"
5699,"CHEMBL512655"
5700,"CHEMBL516869"
5714,"CHEMBL465040"
5730,"CHEMBL467614"
5741,"CHEMBL205190"
5742,"CHEMBL463763"
5743,"CHEMBL486403"
5757,"CHEMBL1915458"
5758,"CHEMBL51483"
5759,"CHEMBL2271696"
5760,"CHEMBL1986340"
5767,"CHEMBL464030"
5771,"CHEMBL2206793"
5772,"CHEMBL1999971"
5774,"CHEMBL487602"
5775,"CHEMBL1088069"
5776,"CHEMBL1700891"
5782,"CHEMBL2164955"
5791,"CHEMBL3187859"
5792,"CHEMBL470669"
5793,"CHEMBL519237"
5794,"CHEMBL469670"
5804,"CHEMBL218693"
5806,"CHEMBL3093126"
5816,"CHEMBL197308"
5817,"CHEMBL2385624"
5818,"CHEMBL193987"
5833,"CHEMBL1277661"
5840,"CHEMBL1586775"
5841,"CHEMBL1813350"
5842,"CHEMBL457758"
5843,"CHEMBL281202"
5846,"CHEMBL508283"
5850,"CHEMBL451475"
5852,"CHEMBL1408759"
5854,"CHEMBL442915"
5855,"CHEMBL29411"
5856,"CHEMBL3343661"
5857,"CHEMBL161577"
5858,"CHEMBL3183500"
5860,"CHEMBL1275999"
5862,"CHEMBL194805"
5863,"CHEMBL116158"
5869,"CHEMBL2431478"
5870,"CHEMBL3039217"
5878,"CHEMBL12850"
5883,"CHEMBL597919"
5892,"CHEMBL48310"
5893,"CHEMBL31352"
5894,"CHEMBL1275969"
5895,"CHEMBL1398949"
5897,"CHEMBL176006"
5898,"CHEMBL1586581"
5902,"CHEMBL176006"
5902,"CHEMBL487996"
5907,"CHEMBL501322"
5909,"CHEMBL516703"
5912,"CHEMBL508290"
5914,"CHEMBL455083"
5915,"CHEMBL501137"
5917,"CHEMBL469289"
5919,"CHEMBL471718"
5926,"CHEMBL498633"
5928,"CHEMBL1934585"
5932,"CHEMBL2087212"
5936,"CHEMBL464782"
5937,"CHEMBL136052"
5938,"CHEMBL2087208"
5939,"CHEMBL136933"
5940,"CHEMBL2087209"
5942,"CHEMBL456512"
5944,"CHEMBL1835429"
5949,"CHEMBL515493"
5950,"CHEMBL1200666"
5952,"CHEMBL288040"
5952,"CHEMBL379808"
5954,"CHEMBL446785"
5955,"CHEMBL450567"
5956,"CHEMBL464792"
5960,"CHEMBL1602127"
5964,"CHEMBL1255871"
5970,"CHEMBL2359248"
5975,"CHEMBL1293"
5975,"CHEMBL3774468"
5976,"CHEMBL1255087"
5976,"CHEMBL257381"
5976,"CHEMBL81379"
5980,"CHEMBL1979448"
5992,"CHEMBL2272665"
5996,"CHEMBL3798269"
5999,"CHEMBL558118"
6000,"CHEMBL1668333"
6000,"CHEMBL506948"
6003,"CHEMBL2203606"
6004,"CHEMBL1922175"
6005,"CHEMBL453981"
6007,"CHEMBL1922180"
6008,"CHEMBL1087180"
6010,"CHEMBL1087131"
6011,"CHEMBL602899"
6012,"CHEMBL1922174"
6012,"CHEMBL2203603"
6013,"CHEMBL469624"
6013,"CHEMBL486615"
6014,"CHEMBL558743"
6015,"CHEMBL564685"
6016,"CHEMBL2203590"
6023,"CHEMBL255034"
6025,"CHEMBL1508930"
6026,"CHEMBL2386312"
6027,"CHEMBL3121587"
6028,"CHEMBL421220"
6030,"CHEMBL460656"
6032,"CHEMBL1728497"
6032,"CHEMBL2006105"
6032,"CHEMBL280487"
6033,"CHEMBL2205005"
6044,"CHEMBL521071"
6046,"CHEMBL469077"
6047,"CHEMBL469076"
6051,"CHEMBL3187537"
6056,"CHEMBL226135"
6057,"CHEMBL411070"
6058,"CHEMBL258605"
6062,"CHEMBL509296"
6064,"CHEMBL376381"
6065,"CHEMBL465369"
6066,"CHEMBL518100"
6067,"CHEMBL468250"
6068,"CHEMBL469283"
6070,"CHEMBL460969"
6071,"CHEMBL465487"
6072,"CHEMBL1908063"
6073,"CHEMBL205596"
6074,"CHEMBL1551"
6074,"CHEMBL240597"
6077,"CHEMBL1478"
6080,"CHEMBL1078441"
6086,"CHEMBL1098479"
6087,"CHEMBL465204"
6088,"CHEMBL1829226"
6090,"CHEMBL225922"
6090,"CHEMBL225923"
6094,"CHEMBL487206"
6095,"CHEMBL486082"
6096,"CHEMBL225870"
6096,"CHEMBL485990"
6099,"CHEMBL227760"
6102,"CHEMBL227427"
6103,"CHEMBL1829228"
6110,"CHEMBL2071193"
6111,"CHEMBL1163175"
6111,"CHEMBL1981285"
6113,"CHEMBL525992"
6114,"CHEMBL526485"
6115,"CHEMBL510571"
6116,"CHEMBL2271376"
6116,"CHEMBL499185"
6124,"CHEMBL500730"
6125,"CHEMBL455622"
6126,"CHEMBL478591"
6128,"CHEMBL102201"
6129,"CHEMBL511193"
6130,"CHEMBL376021"
6132,"CHEMBL3608835"
6133,"CHEMBL177697"
6134,"CHEMBL1957147"
6135,"CHEMBL470053"
6138,"CHEMBL2203593"
6142,"CHEMBL2205004"
6147,"CHEMBL481073"
6151,"CHEMBL1915760"
6153,"CHEMBL487001"
6154,"CHEMBL1976802"
6155,"CHEMBL480082"
6157,"CHEMBL490331"
6158,"CHEMBL558710"
6161,"CHEMBL226240"
6162,"CHEMBL464491"
6164,"CHEMBL479020"
6166,"CHEMBL469718"
6170,"CHEMBL465181"
6171,"CHEMBL469279"
6171,"CHEMBL513851"
6173,"CHEMBL497823"
6174,"CHEMBL463551"
6176,"CHEMBL226084"
6179,"CHEMBL455876"
6180,"CHEMBL3183521"
6182,"CHEMBL3184983"
6183,"CHEMBL2288023"
6184,"CHEMBL1081721"
6184,"CHEMBL2426622"
6184,"CHEMBL447944"
6186,"CHEMBL460033"
6187,"CHEMBL469717"
6188,"CHEMBL451860"
6193,"CHEMBL490377"
6194,"CHEMBL463372"
6196,"CHEMBL463972"
6198,"CHEMBL497265"
6201,"CHEMBL463773"
6211,"CHEMBL846"
6212,"CHEMBL3184487"
6217,"CHEMBL166575"
6219,"CHEMBL480648"
6220,"CHEMBL3596684"
6221,"CHEMBL480459"
6222,"CHEMBL1802229"
6223,"CHEMBL1907993"
6223,"CHEMBL1907995"
6223,"CHEMBL395827"
6224,"CHEMBL3182701"
6227,"CHEMBL1453648"
6229,"CHEMBL3184928"
6232,"CHEMBL479697"
6235,"CHEMBL443875"
6237,"CHEMBL456729"
6241,"CHEMBL487803"
6245,"CHEMBL511362"
6246,"CHEMBL3586094"
6246,"CHEMBL459110"
6248,"CHEMBL446312"
6252,"CHEMBL2087920"
6253,"CHEMBL1086439"
6263,"CHEMBL1967672"
6265,"CHEMBL1555758"
6265,"CHEMBL1617719"
6267,"CHEMBL514745"
6268,"CHEMBL464227"
6271,"CHEMBL1560"
6273,"CHEMBL978"
6275,"CHEMBL313972"
6275,"CHEMBL52"
6276,"CHEMBL261367"
6279,"CHEMBL459"
6280,"CHEMBL16081"
6281,"CHEMBL38737"
6282,"CHEMBL3301840"
6284,"CHEMBL279597"
6285,"CHEMBL136560"
6285,"CHEMBL1412041"
6285,"CHEMBL1788114"
6285,"CHEMBL2092846"
6285,"CHEMBL61006"
6289,"CHEMBL1995111"
6290,"CHEMBL19393"
6290,"CHEMBL612"
6291,"CHEMBL282700"
6293,"CHEMBL249669"
6296,"CHEMBL561922"
6297,"CHEMBL294740"
6297,"CHEMBL464176"
6301,"CHEMBL539"
6304,"CHEMBL2104640"
6305,"CHEMBL265470"
6309,"CHEMBL3561873"
6310,"CHEMBL245750"
6312,"CHEMBL2312529"
6314,"CHEMBL1200559"
6314,"CHEMBL330546"
6314,"CHEMBL358850"
6315,"CHEMBL501416"
6320,"CHEMBL291747"
6322,"CHEMBL473042"
6333,"CHEMBL44041"
6340,"CHEMBL3792568"
6340,"CHEMBL463088"
6346,"CHEMBL560466"
6347,"CHEMBL559794"
6348,"CHEMBL564537"
6349,"CHEMBL1448046"
6350,"CHEMBL1162484"
6358,"CHEMBL444659"
6359,"CHEMBL2407700"
6365,"CHEMBL518757"
6366,"CHEMBL3186475"
6367,"CHEMBL1086681"
6368,"CHEMBL286398"
6370,"CHEMBL577294"
6373,"CHEMBL611052"
6375,"CHEMBL151062"
6375,"CHEMBL508917"
6378,"CHEMBL447929"
6380,"CHEMBL444196"
6380,"CHEMBL482383"
6380,"CHEMBL520291"
6381,"CHEMBL1366071"
6382,"CHEMBL1088198"
6383,"CHEMBL3114752"
6387,"CHEMBL279597"
6387,"CHEMBL66693"
6414,"CHEMBL1975106"
6449,"CHEMBL497524"
6449,"CHEMBL522562"
6450,"CHEMBL1593566"
6451,"CHEMBL1905223"
6451,"CHEMBL2251732"
6453,"CHEMBL1205405"
6469,"CHEMBL1078138"
6471,"CHEMBL109757"
6471,"CHEMBL1863561"
6471,"CHEMBL208873"
6471,"CHEMBL230006"
6471,"CHEMBL378653"
6471,"CHEMBL454067"
6474,"CHEMBL458310"
6474,"CHEMBL482586"
6474,"CHEMBL520845"
6475,"CHEMBL463266"
6475,"CHEMBL482798"
6475,"CHEMBL487933"
6477,"CHEMBL1733823"
6477,"CHEMBL1886861"
6478,"CHEMBL3586205"
6479,"CHEMBL452770"
6479,"CHEMBL510572"
6481,"CHEMBL484238"
6482,"CHEMBL1076911"
6485,"CHEMBL453801"
6487,"CHEMBL465683"
6488,"CHEMBL426206"
6488,"CHEMBL516668"
6489,"CHEMBL463051"
6494,"CHEMBL3109299"
6496,"CHEMBL2269085"
6496,"CHEMBL3184774"
6496,"CHEMBL501351"
6498,"CHEMBL3782017"
6500,"CHEMBL3109300"
6502,"CHEMBL443408"
6507,"CHEMBL1774433"
6507,"CHEMBL518542"
6509,"CHEMBL2268554"
6509,"CHEMBL2269327"
6510,"CHEMBL1907996"
6510,"CHEMBL3188732"
6511,"CHEMBL506889"
6511,"CHEMBL510535"
6514,"CHEMBL15768"
6514,"CHEMBL2252949"
6514,"CHEMBL504760"
6515,"CHEMBL301431"
6518,"CHEMBL1097205"
6518,"CHEMBL296404"
6518,"CHEMBL3186705"
6518,"CHEMBL3560760"
6518,"CHEMBL486208"
6523,"CHEMBL462966"
6526,"CHEMBL3183415"
6527,"CHEMBL2374014"
6533,"CHEMBL117614"
6539,"CHEMBL153969"
6555,"CHEMBL509106"
6567,"CHEMBL1522104"
6568,"CHEMBL1374805"
6574,"CHEMBL487606"
6578,"CHEMBL2361872"
6581,"CHEMBL1762006"
6589,"CHEMBL471809"
6600,"CHEMBL472437"
6601,"CHEMBL465832"
6602,"CHEMBL470763"
6603,"CHEMBL472436"
6605,"CHEMBL1164920"
6605,"CHEMBL1980693"
6605,"CHEMBL454570"
6607,"CHEMBL2407387"
6607,"CHEMBL252924"
6608,"CHEMBL518602"
6609,"CHEMBL2235397"
6616,"CHEMBL230128"
6616,"CHEMBL464557"
6617,"CHEMBL260060"
6618,"CHEMBL2386968"
6619,"CHEMBL3343916"
6619,"CHEMBL444179"
6622,"CHEMBL1997088"
6623,"CHEMBL1977415"
6625,"CHEMBL519077"
6626,"CHEMBL470462"
6629,"CHEMBL461060"
6630,"CHEMBL455098"
6640,"CHEMBL517609"
6641,"CHEMBL452242"
6646,"CHEMBL201515"
6646,"CHEMBL383749"
6646,"CHEMBL482673"
6647,"CHEMBL515705"
6648,"CHEMBL1774425"
6648,"CHEMBL3342058"
6648,"CHEMBL464466"
6650,"CHEMBL1078651"
6650,"CHEMBL499598"
6654,"CHEMBL470029"
6655,"CHEMBL1698617"
6656,"CHEMBL510111"
6657,"CHEMBL168"
6657,"CHEMBL365375"
6657,"CHEMBL486382"
6658,"CHEMBL487413"
6659,"CHEMBL495641"
6661,"CHEMBL2336296"
6661,"CHEMBL2386654"
6663,"CHEMBL492472"
6664,"CHEMBL508035"
6665,"CHEMBL450311"
6666,"CHEMBL1095348"
6666,"CHEMBL1725204"
6667,"CHEMBL446866"
6668,"CHEMBL488317"
6671,"CHEMBL505495"
6673,"CHEMBL470172"
6674,"CHEMBL1773982"
6675,"CHEMBL1288836"
6680,"CHEMBL2272141"
6683,"CHEMBL444982"
6683,"CHEMBL506630"
6686,"CHEMBL452911"
6687,"CHEMBL537960"
6690,"CHEMBL466974"
6691,"CHEMBL472896"
6694,"CHEMBL509753"
6695,"CHEMBL1970059"
6697,"CHEMBL3589246"
6701,"CHEMBL1706157"
6701,"CHEMBL496854"
6702,"CHEMBL3792476"
6712,"CHEMBL268688"
6713,"CHEMBL374091"
6717,"CHEMBL441441"
6718,"CHEMBL15192"
6721,"CHEMBL1081333"
6721,"CHEMBL510160"
6732,"CHEMBL112830"
6733,"CHEMBL463904"
6734,"CHEMBL1288153"
6735,"CHEMBL205885"
6737,"CHEMBL1288154"
6739,"CHEMBL512226"
6741,"CHEMBL64407"
6743,"CHEMBL254550"
6746,"CHEMBL1988221"
6747,"CHEMBL1993066"
6748,"CHEMBL454740"
6750,"CHEMBL491583"
6751,"CHEMBL491584"
6753,"CHEMBL2253133"
6755,"CHEMBL480675"
6756,"CHEMBL400341"
6757,"CHEMBL2407386"
6757,"CHEMBL399104"
6770,"CHEMBL109252"
6775,"CHEMBL455627"
6788,"CHEMBL454740"
6795,"CHEMBL218100"
6796,"CHEMBL452492"
6830,"CHEMBL1099267"
6849,"CHEMBL459607"
6851,"CHEMBL3823566"
6855,"CHEMBL578036"
6862,"CHEMBL3093767"
6863,"CHEMBL1081333"
6903,"CHEMBL463665"
6911,"CHEMBL505882"
6949,"CHEMBL1494479"
6949,"CHEMBL486807"
6955,"CHEMBL486400"
6966,"CHEMBL452911"
6983,"CHEMBL446866"
7021,"CHEMBL446040"
7064,"CHEMBL490344"
7118,"CHEMBL555897"
7138,"CHEMBL3542345"
7144,"CHEMBL374092"
7146,"CHEMBL1481061"
7146,"CHEMBL480677"
7149,"CHEMBL518602"
7150,"CHEMBL401207"
7172,"CHEMBL511822"
7177,"CHEMBL2023103"
7184,"CHEMBL395428"
7254,"CHEMBL400074"
7295,"CHEMBL492189"
7300,"CHEMBL517938"
7303,"CHEMBL61004"
7355,"CHEMBL1223950"
7398,"CHEMBL490989"
7399,"CHEMBL1762007"
7400,"CHEMBL527059"
7430,"CHEMBL470270"
7434,"CHEMBL3303327"
7440,"CHEMBL486466"
7445,"CHEMBL1510267"
7445,"CHEMBL1609439"
7445,"CHEMBL510120"
7446,"CHEMBL346814"
7446,"CHEMBL500034"
7447,"CHEMBL1651087"
7454,"CHEMBL272253"
7455,"CHEMBL219325"
7456,"CHEMBL402437"
7458,"CHEMBL2004366"
7458,"CHEMBL517449"
7530,"CHEMBL1507844"
7535,"CHEMBL1864439"
7537,"CHEMBL229617"
7538,"CHEMBL491519"
7539,"CHEMBL233147"
7545,"CHEMBL448217"
7546,"CHEMBL452220"
7547,"CHEMBL2204370"
7548,"CHEMBL465808"
7552,"CHEMBL393223"
7553,"CHEMBL448575"
7555,"CHEMBL3397311"
7557,"CHEMBL463241"
7562,"CHEMBL303846"
7564,"CHEMBL481657"
7568,"CHEMBL3397402"
7569,"CHEMBL380456"
7573,"CHEMBL1254294"
7575,"CHEMBL457949"
7578,"CHEMBL238628"
7579,"CHEMBL362378"
7580,"CHEMBL181576"
7582,"CHEMBL464582"
7584,"CHEMBL465812"
7585,"CHEMBL561840"
7589,"CHEMBL463741"
7590,"CHEMBL600457"
7592,"CHEMBL1271888"
7595,"CHEMBL1688177"
7595,"CHEMBL455626"
7601,"CHEMBL3759427"
7604,"CHEMBL448350"
7605,"CHEMBL1774987"
7606,"CHEMBL591773"
7607,"CHEMBL1360535"
7613,"CHEMBL1214836"
7614,"CHEMBL591772"
7615,"CHEMBL129702"
7615,"CHEMBL1452260"
7615,"CHEMBL72096"
7616,"CHEMBL71358"
7617,"CHEMBL503137"
7618,"CHEMBL1159445"
7622,"CHEMBL1414353"
7624,"CHEMBL1417103"
7624,"CHEMBL1437319"
7624,"CHEMBL1452260"
7624,"CHEMBL1595595"
7624,"CHEMBL1865037"
7624,"CHEMBL339267"
7624,"CHEMBL340124"
7624,"CHEMBL340563"
7624,"CHEMBL435214"
7624,"CHEMBL479674"
7624,"CHEMBL68727"
7624,"CHEMBL68956"
7653,"CHEMBL482596"
7693,"CHEMBL2268554"
7728,"CHEMBL517833"
7751,"CHEMBL2220802"
7751,"CHEMBL441687"
7802,"CHEMBL2268550"
7803,"CHEMBL15768"
7807,"CHEMBL2001016"
7821,"CHEMBL549359"
7845,"CHEMBL513852"
7848,"CHEMBL152325"
7849,"CHEMBL115590"
7853,"CHEMBL207043"
7855,"CHEMBL373379"
7856,"CHEMBL512164"
7857,"CHEMBL3315231"
7858,"CHEMBL1397211"
7858,"CHEMBL1410398"
7858,"CHEMBL513197"
7859,"CHEMBL455859"
7861,"CHEMBL517756"
7865,"CHEMBL1998842"
7865,"CHEMBL479309"
7866,"CHEMBL467963"
7866,"CHEMBL518455"
7867,"CHEMBL1705045"
7867,"CHEMBL466345"
7867,"CHEMBL479285"
7870,"CHEMBL479489"
7871,"CHEMBL503352"
7874,"CHEMBL1326087"
7877,"CHEMBL3315233"
7883,"CHEMBL1089731"
7892,"CHEMBL497243"
7892,"CHEMBL518137"
7893,"CHEMBL511464"
7894,"CHEMBL2420228"
7896,"CHEMBL512447"
7896,"CHEMBL590263"
7898,"CHEMBL521087"
7900,"CHEMBL519275"
7901,"CHEMBL482237"
7902,"CHEMBL1316546"
7902,"CHEMBL1951640"
7902,"CHEMBL480853"
7904,"CHEMBL1087258"
7905,"CHEMBL70556"
7905,"CHEMBL71537"
7907,"CHEMBL492458"
7910,"CHEMBL518392"
7912,"CHEMBL595516"
7926,"CHEMBL2206436"
7928,"CHEMBL1395"
7932,"CHEMBL575924"
7933,"CHEMBL456431"
7934,"CHEMBL2385665"
7936,"CHEMBL1153"
7937,"CHEMBL1232952"
7941,"CHEMBL459111"
7943,"CHEMBL8066"
7945,"CHEMBL3314203"
7947,"CHEMBL1497313"
7948,"CHEMBL3244489"
7953,"CHEMBL1451"
7954,"CHEMBL1389133"
7955,"CHEMBL1730629"
7955,"CHEMBL389621"
7956,"CHEMBL110739"
7956,"CHEMBL1513569"
7958,"CHEMBL465318"
